ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,white,female,age,univ_degr,income,wages,self-emp,pol_dem,pol_ind,pol_rep,coast_rec,mean_nep,mean_rel,mean_met,mean_inst,mean_mor,att_w_US,oper,const_st,wf_rec,sup,opp,dis,skep,int,af,con,cur,ap,enth,app,abuse_nep,bal_r_nep,crisis_r_nep,spaceship_nep,bau_nep,extract_r_ins,loss_r_ins,decade_r_mor,comm_rel,wild_rel,clean_inst,tech,tech_r,iden_rel,kin_rel,right_r_mor,health_rel,other_rel,kin_met,resp_met,iden_met,other_met,feedback,lat,long,zip_code,ResponseID,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24
364,4,0,1,0,1,0,1,1,1,1,0,46,1,5,1,0,0,1,0,1,3.8,3.67,3.5,3,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,3,4,3,4,4,2,4,3,4,4,4,4,4,3,4,3,,33.09750366,-80.1753006,1906,R_9Y7hZzEPId65hJj,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
365,4,0,1,0,1,0,0,1,1,0,1,33,1,6,1,0,1,0,0,1,4,3.33,2,3,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,4,3,5,3,5,4,5,3,3,2,4,5,1,4,2,2,2,2,No issues - thanks!,42.33659363,-71.07260132,3079,R_9zd9Kp835bJG3ml,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
366,4,0,1,0,1,2,1,1,1,0,0,26,1,5,0,1,1,0,0,0,4.2,3.33,2.5,3.33,3.5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,3,4,4,4,3,5,4,2,3,4,3,2,4,3,2,4,1,,44.86349487,-68.84020233,2171,R_afSxZEcJmbBhUgJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
367,4,1,0,1,0,1,1,1,1,1,1,54,0,5,1,0,1,0,0,0,4,3.5,1,3.33,3,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,2,4,1,1,1,1,none thanks,41.67179871,-72.94930267,3446,R_ahrfMvYyioFro33,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
368,4,0,1,0,1,0,1,1,1,1,1,37,0,8,1,0,0,0,0,0,3.6,3.17,2.75,3.33,3,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,4,4,4,3,5,2,4,2,4,4,2,4,3,2,4,2,,43.65890503,-70.2614975,1860,R_aVmtXz2i254vnEx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
369,4,0,2,0,2,2,1,1,1,1,1,20,0,8,0,1,1,0,0,0,4.8,3.83,2,4,3.5,1,1,2,3,1,0,0,0,0,0,0,1,0,1,0,5,4,5,5,5,5,4,5,4,4,5,4,2,4,4,4,2,5,3,1,2,2,,12.98330688,77.58331299,2375,R_b2x0tNPKzE8S4Qt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
370,4,0,1,0,1,0,0,1,1,1,1,26,1,5,1,0,1,0,0,1,3.6,4,2.5,3.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,2,2,3,4,4,5,3,3,4,4,3,4,4,3,2,4,1,,40.74000549,-73.93609619,1760,R_b7yL1FIXdxsd6OF,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
371,4,0,1,0,1,0,1,1,1,1,1,35,0,5,0,0,0,0,0,0,3.8,3.83,1.5,3.33,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,5,4,4,4,5,2,4,4,4,4,3,4,2,1,2,1,,44.65899658,-68.91999817,2896,R_baa2Mxag7IwQRsp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
372,4,0,1,0,1,0,0,1,1,1,1,27,1,6,1,0,0,1,0,0,4.2,3.83,2.5,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,4,5,4,4,5,4,2,4,4,5,2,5,3,2,3,2,No feedback at this time. ,35.186203,-80.74790192,2135,R_bC8FdAK6vJZsX1r,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
373,4,0,0,0,1,0,1,1,1,1,1,42,1,6,1,0,1,0,0,0,2,3,3.75,3.33,2.5,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,2,2,3,4,3,4,3,3,3,2,4,2,4,4,3,5,3,,38.6499939,-90.53340149,4910,R_bdBt4ubvlmYn29n,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
374,4,0,1,0,1,0,1,1,1,1,0,37,1,11,0,0,0,0,0,1,4.8,4.17,1.5,3.33,3,1,1,1,5,1,0,0,0,1,0,0,0,0,1,1,5,4,5,5,5,4,5,5,5,5,5,4,2,5,4,5,1,5,1,1,3,1,I thought it was a fun survey and made me think about my views on the environment.,26.24180603,-80.16449738,1970,R_bHq0aU04Fz4brO5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
375,4,2,2,2,2,2,2,2,2,1,0,34,1,8,0,0,0,1,0,0,3.4,4,2,3.33,3.5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,2,3,4,5,5,5,1,4,4,2,2,5,3,1,3,1,,43.14909363,-71.25640106,3244,R_bI3M4wTLhxu4OK9,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
376,4,0,1,0,1,0,1,1,1,1,0,53,1,8,0,1,0,1,0,0,4,3,3.25,3.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,2,4,2,5,5,1,2,4,2,2,4,3,3,4,3,,31.95219421,-97.34590149,4553,R_cDdiCuPVOwRO3at,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
377,4,0,0,1,1,0,1,1,2,1,0,30,1,8,1,0,0,1,0,1,3.6,4.17,2.75,3.33,3,2,1,1,3,1,0,0,0,1,0,0,1,0,0,1,4,3,4,3,4,3,4,4,4,5,5,2,4,4,5,4,2,5,3,2,4,2,,41.74240112,-72.69049835,6110,R_dbzwnErp9TWhYTr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
378,4,1,1,0,1,0,1,1,1,1,0,66,0,4,0,0,1,0,0,1,4.2,3.33,2.75,2.67,2.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,3,2,5,3,3,3,5,4,2,4,4,4,2,4,3,2,4,2,"I think you may have left text out of the top row on the last page of images. The e.g., .... that was included in everything else wasn't there.  / Cool survey. Realized that private vs corporate was influencing my decisions part way through",42.35839844,-71.05979919,2879,R_dhsUh4PunZnqObz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
379,4,1,0,1,1,0,1,0,1,0,0,38,1,10,1,0,1,0,0,0,3,3.17,3.25,3,3,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,2,2,3,2,4,2,4,4,2,3,4,2,4,2,4,3,2,4,,52.36669922,4.899993896,2169,R_dhTsDTwirdNCXGZ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
380,4,0,1,0,1,0,0,1,1,1,1,64,1,7,1,0,0,0,1,1,3,4,2.5,2.67,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,2,2,4,4,4,4,4,4,2,4,4,4,4,4,3,2,3,2,,42.34840393,-71.15509796,3301,R_dogKIS0XGm03C2p,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
381,4,1,1,1,1,0,1,1,1,1,1,19,0,6,0,0,0,0,0,0,4.6,2.83,3,3,2.5,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,5,4,4,5,5,3,4,3,3,2,4,4,2,3,3,4,3,3,3,3,3,3,,42.06280518,-71.64369965,2816,R_e3P6K5pln04v8fb,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
382,4,0,1,0,1,0,0,1,1,1,1,20,0,12,1,0,1,0,0,0,5,4.33,1,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,5,5,5,5,5,4,2,5,5,5,1,5,1,1,1,1,none,45.53329468,-73.51670074,1921,R_e3zZsCSg0CiSPZj,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
383,4,0,1,0,1,0,1,1,1,1,1,34,1,5,1,0,0,0,0,0,3.4,3.67,1,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,4,3,4,5,4,4,5,3,3,4,5,5,1,4,1,1,1,1,NA,42.93170166,-70.84269714,4093,R_e4e09Tf648CkLAx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
384,4,0,2,0,1,2,0,1,1,1,0,26,1,4,1,0,0,1,0,0,3.8,3.67,1.75,3,2.5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,2,5,4,3,2,4,4,4,4,5,3,3,4,4,5,2,4,2,1,3,1,,42.46749878,-71.01309967,2134,R_e4Ih3i9Aa1nr9Ot,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
385,4,0,2,0,1,0,1,1,1,1,0,36,1,6,1,0,1,0,0,0,3,3.33,3.25,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,2,2,4,4,4,4,5,4,2,4,2,4,2,4,4,3,3,3,None.,42.9703064,-72.27999878,68007,R_eaMevRytmPlQRG5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
386,4,0,1,0,2,0,1,1,1,1,1,56,1,8,1,0,1,0,0,1,4.2,3.83,2.25,3.33,2.5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,4,3,4,3,5,3,5,4,2,4,4,4,2,5,2,2,3,2,No feedback or comments,38,-97,4473,R_ebAysdUZivGqkcJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
387,4,0,1,0,1,0,2,1,0,1,1,22,1,3,1,0,0,1,0,0,3.4,2.83,2.75,3.33,3,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,4,3,3,3,2,3,4,3,3,4,4,3,2,2,3,3,2,3,,42.28729248,-71.35240173,4084,R_eDSmf8RhthpwKTr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
388,4,0,1,0,1,0,0,1,0,1,0,27,0,4,0,1,1,0,0,1,4,3,2.5,2.67,3.5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,3,2,5,5,5,1,5,4,2,3,4,4,1,4,2,3,4,1,,42.38969421,-71.5401001,4330,R_eEA6P0lDhzk7GhD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
389,4,1,2,1,0,1,2,2,1,1,0,33,1,6,1,0,1,0,0,0,2.8,2.67,4.5,3,3.5,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,3,2,3,2,3,2,4,4,2,4,2,1,3,2,5,3,5,5,Thanks.,42.34509277,-71.09929657,6905,R_eeot0CF8zaFqtYp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
390,4,0,1,0,1,2,1,1,2,1,1,50,1,6,1,0,0,1,0,1,4.4,4,1.25,3,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,3,5,4,4,4,5,3,3,5,5,4,1,5,1,1,2,1,,44.5677948,-69.21900177,2558,R_eepEnr5BOdjrp9b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
391,4,2,2,2,2,2,1,1,1,1,1,22,1,6,0,1,1,0,0,0,3.6,3.83,2.75,3,2.5,1,2,1,2,0,0,0,1,1,0,0,1,0,0,0,4,4,3,3,4,2,3,2,4,4,4,4,2,3,4,3,4,4,3,2,4,2,,42.51530457,-70.90750122,1603,R_eFGDA9b5iFUkOIB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
392,4,0,1,0,1,0,1,1,1,1,1,36,1,6,1,0,0,1,0,0,4.4,4.17,2.25,3.33,3,1,1,1,3,1,0,0,0,1,0,0,1,0,1,0,5,4,4,5,4,4,5,5,4,5,5,4,2,4,5,5,2,5,2,1,4,2,No comments.  Good survey.  Thanks,38,-97,4357,R_eFOllh6lCCc3nkV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
393,4,1,0,1,0,1,1,1,1,1,1,42,1,11,0,0,1,0,0,1,3.2,3.67,2.75,3.33,2.5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,2,3,4,4,4,4,2,4,4,4,2,4,3,2,3,3,"None pertaining to the subject matter, but please consider adding ""Other"" or ""Transgender"" to the gender demographics options. Thanks. :)",41.76350403,-72.72660065,66503,R_eh5pcVEURr1WeNv,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
394,4,0,1,0,1,0,1,1,1,1,1,66,0,2,0,1,0,1,0,1,4.8,4,2,3,2.5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,3,4,4,4,4,4,3,3,5,4,5,2,5,2,2,3,1,,41.42790222,-71.53639984,1543,R_eICzmsyOuWZXJ9X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
395,4,0,2,0,2,2,0,1,1,1,1,36,1,6,1,0,1,0,0,0,4.4,4,1.5,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,2,4,4,4,4,5,5,1,5,5,4,2,4,1,1,3,1,ns,18.9750061,72.82580566,1742,R_eIPK6Ya5MMXPrhP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
396,4,0,2,0,1,0,1,1,1,0,1,23,0,6,0,0,0,1,0,1,4.2,3.67,2.5,3.33,2.5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,3,4,3,4,4,5,4,2,4,4,4,2,4,3,2,3,2,none.,43.66059875,-70.53209686,6492,R_eLlIHaesAqsqFZX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
397,4,0,2,0,2,2,1,1,1,1,1,54,1,8,0,0,0,0,0,0,3,3.5,4,3.33,2,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,4,2,4,4,2,3,4,4,4,4,5,3,5,3,some questions were worded a bit more confusing then they should of been the rest were okay,44.56159973,-69.55590057,6111,R_eQKQFE1A856u3Pv,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
398,4,1,2,1,1,2,2,2,1,0,0,36,1,2,1,0,0,0,1,1,3.2,2.33,3.75,3,3.5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,4,4,3,2,4,3,3,2,2,3,1,4,4,4,5,2,,41.05340576,-73.53869629,2703,R_er3efIHEv8lfgah,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
399,4,0,1,0,1,0,1,1,1,1,1,35,0,4,0,0,1,0,0,0,4,3.83,2,3,2.5,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,5,4,3,4,5,3,3,5,5,5,2,4,2,1,3,2,Thought provoking survey ...,42.28570557,-71.82920074,3782,R_eUOvfJ7CNuFailT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
400,4,0,1,0,1,0,0,1,1,1,0,35,1,8,1,0,0,1,0,0,3.2,3.67,2.75,2.67,3.5,1,1,1,3,1,0,0,0,1,0,0,1,0,0,1,4,2,3,4,3,2,4,3,4,4,4,4,2,3,4,2,3,4,3,2,3,3,None,42.45860291,-71.35970306,1776,R_eVfldsb7MdgwbOJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
