ResponseID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,seen_turb,WP_US,wp_state,likely_cst_ec,attention_att
R_8e8rphJ7hGXMkGF,3,0,0,1,1,0,0,0,1,Less likely to support,Female,55,2818,0,0,0,0,0,0,0,White European,0,,High school graduate,"$15,000-$24,999",Out of work,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Agree,Stongly Disagree,Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,41.62980652,-71.66770172,68.9.63.93,7/24/15 18:11,7/24/15 18:38,No,Neutral,Not sure,Less likely    ,None of the Above
R_agHj3eq49kGzGGV,3,0,0,1,1,0,0,0,1,Much more likely to support,Male,28,4210,0,0,0,0,0,0,0,White European,0,,Associate degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.8500061,-87.65000153,104.129.196.81,7/25/15 12:52,7/25/15 13:05,Yes,Very positive,Encouraged,No difference,None of the Above
R_elE1gWpVuI014Et,3,0,0,1,1,0,0,0,1,More likely to support,Female,27,4434,0,0,0,0,0,0,0,White European,0,,High school graduate,"$10,000-$14,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,44.72380066,-68.93190002,69.21.254.132,7/25/15 17:06,7/25/15 17:14,No,Positive,Encouraged,No difference,None of the Above
R_6P5qGwDAlA0tRM9,3,0,0,0,1,0,0,0,1,More likely to support,Female,33,2301,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",Very interesting!,42.0796051,-71.03820038,96.233.85.184,7/26/15 16:20,7/26/15 16:29,Yes,Positive,Tolerated,No difference,None of the Above
R_2tpYgwkvkSFK45L,3,0,0,1,1,0,0,0,1,No effect on my attitude,Female,39,2169,0,0,0,0,0,0,0,White European,0,,Some college credit ,"Less than $10,000",Out of work,"Yes, I am an MT worker ",None,,"Frequently, 20+ times/year",Strongly Agree,Agree,Agree,Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Agree,Stongly Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.24290466,-71.00980377,65.96.119.50,7/26/15 20:55,7/26/15 21:06,Yes,Very positive,Encouraged,No difference,None of the Above
R_8J40FdkztWi0QAJ,3,0,0,1,2,1,0,0,0,More likely to support,Male,20,2482,0,Asian,0,0,0,0,0,White European,0,,Some college credit ,"$250,000 and above",Student,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,36.13330078,-86.80370331,68.53.58.158,7/26/15 23:08,7/26/15 23:15,Yes,Very positive,Encouraged,No difference,None of the Above
R_cRV5ic7cdPwDd1X,3,0,1,1,0,0,1,0,1,Much more likely to support,Female,35,1803,0,Asian,0,0,0,0,0,0,0,,High school graduate,"$50,000-$74,999",Self-employed,"Yes, I am an MT worker ",Republican party,,"Sometimes, 10-20 times/year",Disagree,Agree,Strongly Disagree,Stongly Disagree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,18.79029846,98.98168945,171.98.252.191,7/26/15 23:52,7/27/15 0:25,No,Neutral,Encouraged,Less likely    ,None of the Above
R_cUSGSICZizH4ibP,3,0,0,1,1,0,0,0,1,Much more likely to support,Female,25,2143,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,42.39079285,-71.09249878,209.6.228.247,7/27/15 4:28,7/27/15 4:43,Yes,Very positive,Encouraged,More likely,None of the Above
R_6DuQ2ejBJhSrXy5,3,0,1,1,1,1,0,0,1,No effect on my attitude,Male,29,6095,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,41.85270691,-72.73619843,73.219.215.23,7/27/15 4:39,7/27/15 4:45,Yes,Positive,Encouraged,No difference,None of the Above
R_bJc9am6sm9ajtHf,3,0,0,1,1,0,0,0,1,More likely to support,Male,30,1801,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I have done many HITs",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,41.96090698,-71.18039703,50.201.255.38,7/27/15 5:10,7/27/15 5:15,Yes,Very positive,Encouraged,No difference,None of the Above
R_8CeLwJuUrJIFbiR,3,0,0,0,0,0,0,1,1,No effect on my attitude,Male,34,4740,0,0,0,0,0,0,0,White European,0,,Associate degree,"$10,000-$14,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,,46.68850708,-67.9910965,67.253.30.176,7/27/15 5:47,7/27/15 5:51,Yes,Very positive,Encouraged,No difference,None of the Above
R_b1q0VxsvuP4xWrb,3,0,0,1,1,1,0,0,1,No effect on my attitude,Female,29,3055,0,0,0,0,0,0,0,White European,0,,High school graduate,"$15,000-$24,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,33.09750366,-80.1753006,76.73.184.87,7/27/15 7:51,7/27/15 7:58,No,Positive,Tolerated,No difference,None of the Above
R_cOYcEKS94gT6lWR,3,0,0,0,1,1,0,1,1,More likely to support,Female,26,6103,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,41.55149841,-72.99269867,173.162.230.201,7/27/15 8:26,7/27/15 8:36,Yes,Very positive,Tolerated,No difference,0
R_dbcXzQUhGqs7QSF,3,0,0,1,1,0,0,0,1,More likely to support,Male,33,4062,0,0,Black or African American,0,0,0,0,0,0,,Associate degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",None,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,43.65890503,-70.2614975,24.97.252.123,7/27/15 8:56,7/27/15 9:09,No,Positive,Discouraged,No difference,0
R_eGbQ71Hj5U4bhml,3,0,0,1,1,0,0,0,1,Much more likely to support,Female,24,1569,American Indian or Alaska Native ,0,0,"Hispanic, Latino or Spanish",0,0,0,White European,0,,Bechelor degree,"$15,000-$24,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.11929321,-71.85440063,68.185.125.129,7/27/15 17:58,7/27/15 18:06,Yes,Very positive,Encouraged,No difference,0
R_6PxHJBxOhJQc4It,3,1,0,1,1,0,0,0,1,No effect on my attitude,Female,19,6032,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$175,000-$199,999",Student,"Yes, I am an MT worker ",Republican party,,"Sometimes, 10-20 times/year",Agree,Strongly Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Stongly Disagree,Agree,Disagree,Strongly Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,51.5,-0.130004883,88.150.157.70,7/10/15 14:01,7/10/15 14:09,Yes,Very positive,Encouraged,No difference,0
R_etD12acTHVo6w9T,3,1,0,2,2,0,2,2,2,Less likely to support,Male,32,1120,0,Asian,0,0,0,0,0,0,0,,Bechelor degree,"Less than $10,000",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,12.98330688,77.58331299,101.63.65.87,7/11/15 17:41,7/11/15 17:52,No,Positive,Tolerated,Much less likely,None of the Above
R_0oGsLWMorV4Bk1f,3,1,0,1,1,0,0,1,1,No effect on my attitude,Male,44,2143,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$100,000-$124,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Disagree,Agree,Disagree,Stongly Disagree,Disagree,Agree,Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,42.38000488,-71.13289642,50.133.223.73,7/12/15 11:02,7/12/15 11:10,Yes,Very positive,Encouraged,No difference,None of the Above
R_bpA2x94xv8xhjhz,3,1,0,1,1,0,1,0,1,Much more likely to support,Male,27,2914,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,Never,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",Great cause,41.81329346,-71.36190033,72.200.176.239,7/12/15 16:55,7/12/15 17:04,No,Positive,Encouraged,Less likely    ,0
R_bwHCL0bvTztLLql,3,1,0,1,1,0,0,0,1,No effect on my attitude,Male,19,3258,0,0,0,0,0,0,0,White European,0,,Associate degree,"$100,000-$124,999",Student,"Yes, I am an MT worker ",Republican party,,"Rarely, 1-5 times/year",Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,Stongly Disagree,Agree,Stongly Disagree,Stongly Disagree,"No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean","No, this is <strong>very unlike </strong>how I think about the ocean",Thumbs up,43.23449707,-71.52269745,24.34.68.75,7/13/15 20:13,7/13/15 20:21,Yes,Very positive,Encouraged,No difference,0
R_b9PQlxZx0uOQn2Z,3,1,1,0,0,0,0,0,1,Much more likely to support,Female,20,3234,0,0,0,0,0,0,0,White European,0,,High school graduate,"$25,000-$34,999",Self-employed,"Yes, I have done many HITs",None,,"Sometimes, 10-20 times/year",Strongly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,43.63220215,-71.51460266,173.44.98.108,7/14/15 14:38,7/14/15 14:53,No,Very positive,Tolerated,Much more likely,0
