ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,ResponseID,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,oper,att_w_US,const_st,wf_rec,attention_att
14,1,0,0,2,2,0,2,2,1,R_8IghlH19w1pw4uh,Much more likely to support,Male,23,1602,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$35,000-$49,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.28930664,-71.79440308,71.89.10.84,7/11/15 12:43,7/11/15 12:51,Yes,Very positive,Encouraged,No difference,None of the Above
214,3,0,0,1,1,0,0,0,1,R_8IL64Ln8taMW3JP,No effect on my attitude,Female,24,2135,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Agree,Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,42.34309387,-71.1230011,73.186.152.245,7/13/15 12:42,7/13/15 12:52,Yes,Positive,Encouraged,No difference,None of the Above
271,3,0,0,1,2,1,0,0,0,R_8J40FdkztWi0QAJ,More likely to support,Male,20,2482,0,Asian,0,0,0,0,0,White European,0,,Some college credit ,"$250,000 and above",Student,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,36.13330078,-86.80370331,68.53.58.158,7/26/15 23:08,7/26/15 23:15,Yes,Very positive,Encouraged,No difference,None of the Above
167,2,1,1,2,2,1,1,1,1,R_8ohSCJwYDSbirQN,More likely to support,Female,54,1085,0,0,0,0,0,0,0,0,Other (specify),white,High school graduate,"$50,000-$74,999",Out of work,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,42.12350464,-72.63990021,50.189.125.227,7/26/15 6:13,7/26/15 6:29,No,Positive,Not sure,No difference,None of the Above
108,2,1,1,0,1,0,1,0,0,R_8ojl9YrzpZYuk4t,Less likely to support,Female,28,2120,0,0,Black or African American,0,0,0,0,0,0,,Graduate degree or Professional degree ,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Stongly Disagree,Stongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Agree,Stongly Disagree,Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.34509277,-71.09929657,66.153.89.10,7/10/15 23:10,7/10/15 23:19,Yes,Positive,Tolerated,Less likely    ,0
39,1,0,1,0,1,0,0,0,1,R_8v8fFiriLGfB3VP,Much more likely to support,Female,51,2852,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"Less than $10,000",Out of work,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Stongly Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Agree,Stongly Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,41.58770752,-71.46230316,108.34.151.210,7/15/15 11:40,7/15/15 11:59,Yes,Very positive,Encouraged,No difference,None of the Above
83,1,1,0,0,0,1,1,1,0,R_8vuug6voyuSHjpP,No effect on my attitude,Female,45,2818,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$175,000-$199,999",Self-employed,"Yes, I am an MT worker ",None,,"Frequently, 20+ times/year",Strongly Agree,Agree,Agree,Stongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Stongly Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,,41.58770752,-71.46230316,173.69.40.77,7/12/15 16:51,7/12/15 16:58,Yes,Very positive,Encouraged,No difference,0
257,3,0,0,1,1,0,0,0,1,R_8vVdzf54XCFnO73,No effect on my attitude,Female,29,3062,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Agree,Stongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,42.69309998,-71.30870056,173.166.71.77,7/22/15 10:19,7/22/15 10:51,Yes,Positive,Tolerated,No difference,None of the Above
255,3,0,0,1,1,0,0,1,1,R_8wee3dWnHR6iKBT,More likely to support,Male,34,8844,0,0,Black or African American,0,0,0,0,0,0,,Graduate degree or Professional degree ,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",None,,"Frequently, 20+ times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Stongly Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",I'm also concern since i'm am renewable energy worker. Me must keep our environment safe.,48.08329773,-1.683303833,88.140.177.151,7/22/15 1:24,7/22/15 1:48,Yes,Positive,Encouraged,No difference,None of the Above
34,1,0,1,2,0,0,1,2,1,R_8xl0a3uNONomiup,More likely to support,Female,24,6110,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",None,,"Every now and then, 5-10 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,it was ok,41.68559265,-72.73120117,72.200.162.60,7/14/15 11:19,7/14/15 11:25,No,Positive,Encouraged,No difference,None of the Above
395,4,1,1,0,1,0,1,1,1,R_8xn6ieyQM4RCCl7,More likely to support,Female,34,1430,0,0,0,0,0,0,0,0,Other (specify),Caucasian,High school graduate,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,42.27059937,-71.84790039,71.162.66.39,7/25/15 12:05,7/25/15 12:15,No,Neutral,Not sure,No difference,None of the Above
8,1,0,1,1,1,0,0,0,1,R_9AXCsuRHBqoimvb,No effect on my attitude,Male,30,2127,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$150,000-$174,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,This is <strong>somewhat like</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,51.51420593,-0.093093872,90.207.135.241,7/11/15 0:34,7/11/15 0:43,Yes,Very positive,Encouraged,No difference,None of the Above
37,1,0,1,1,1,0,1,0,1,R_9B2xLMemFgPDDal,More likely to support,Female,33,4005,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Stongly Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,43.49609375,-70.48860168,184.153.128.207,7/14/15 15:19,7/14/15 15:27,Yes,Positive,Tolerated,No difference,0
98,2,0,0,0,0,0,0,0,0,R_9EPzxpmB2vpiQCN,Much more likely to support,Female,45,4740,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,46.68850708,-67.9910965,67.253.30.176,7/27/15 5:46,7/27/15 5:53,Yes,Very positive,Encouraged,No difference,None of the Above
315,4,0,1,0,1,0,0,1,1,R_9EqxUElUr0iPF9X,No effect on my attitude,Male,35,6010,0,0,0,0,0,0,0,White European,0,,High school graduate,"Less than $10,000",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",no comment,41.68159485,-72.94049835,73.38.77.22,7/12/15 5:20,7/12/15 5:28,No,Very positive,Encouraged,No difference,None of the Above
188,3,0,0,1,1,0,0,0,1,R_9KWMsZb0bZjK4Pb,More likely to support,Male,35,1608,0,0,0,0,0,0,0,White European,0,,High school graduate,"$50,000-$74,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Agree,Disagree,Stongly Disagree,Disagree,Agree,Stongly Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,37.37890625,-108.2815018,64.17.30.244,7/10/15 14:15,7/10/15 14:30,Yes,Positive,Tolerated,No difference,None of the Above
204,3,0,0,1,1,0,0,0,1,R_9KwPmcHqGwceDEV,Much more likely to support,Male,33,1339,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Stongly Disagree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",none,42.18609619,-72.52549744,96.233.167.19,7/12/15 7:21,7/12/15 7:33,Yes,Positive,Encouraged,No difference,None of the Above
25,1,0,1,1,1,0,0,0,1,R_9KxPOB0jpRJu8WF,Much more likely to support,Female,26,6340,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",A homemaker ,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Stongly Disagree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,41.35319519,-72.03859711,73.186.163.89,7/12/15 17:00,7/12/15 17:11,No,Very positive,Encouraged,More likely,None of the Above
130,2,1,1,0,0,0,1,0,0,R_9mpG8C9qo1cIqrz,Less likely to support,Female,42,6615,0,0,0,0,0,0,0,0,Other (specify),white,High school graduate,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",this was interesting. thank you,41.17370605,-73.1364975,12.236.143.114,7/13/15 5:36,7/13/15 5:49,Yes,Neutral,Not sure,Less likely    ,0
294,3,2,2,2,-99,2,2,2,2,R_9p2crtBGTm54x6J,No effect on my attitude,Male,30,6708,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,41.75590515,-73.2154007,67.80.104.109,7/10/15 16:20,7/10/15 16:30,Yes,Positive,Encouraged,No difference,None of the Above
